reactants,products
CC1(C)C(C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)[C@@H](NC=O)[C@H]2S1=O.O=C1CCC(=O)N1Cl,C=C(C)C(C(=O)OCc1ccc([N+](=O)[O-])cc1)N1C(=O)C(NC=O)C1S(=O)Cl
CCOC(=O)CNc1ccccc1C(=S)NCc1ccc(Cl)c(Cl)c1.S=C(n1ccnc1)n1ccnc1,CCOC(=O)Cn1c(=S)n(Cc2ccc(Cl)c(Cl)c2)c(=S)c2ccccc21
CCOC(=O)c1c[nH]c2c(F)c(C(C)=O)c(F)cc2c1=O.FCCBr,CCOC(=O)c1cn(CCF)c2c(F)c(C(C)=O)c(F)cc2c1=O
CCOC(=O)N(c1ccccc1)C1(COC)CCN(C(=O)OCc2ccccc2)CC1,CCOC(=O)N(c1ccccc1)C1(COC)CCNCC1
CS(=O)(=O)OCC1COC(CBr)(c2ccc(Cl)cc2)O1.Oc1ccc2c(c1)CCN(Cc1ccc(-c3ccccc3)cc1)C2,Clc1ccc(C2(CBr)OCC(COc3ccc4c(c3)CCN(Cc3ccc(-c5ccccc5)cc3)C4)O2)cc1
Clc1ncc(Br)cn1.Sc1ccccc1,Brc1cnc(Sc2ccccc2)nc1
Nc1cccc(C(=O)c2ccncc2)c1.O=C(Cl)c1ccn2c1CSC2c1cccnc1,O=C(c1ccncc1)c1cccc(NC(=O)c2ccn3c2CSC3c2cccnc2)c1
CCOC(=O)CC(C)=NN(C)C.CCOC(=O)CCC(C)=O,CCOC(=O)CCC(C)=NN(C)C
CC(=O)OC(C)=O.O=C(NC(=O)N1C(=O)Cc2ccccc21)c1ccccc1,CC(=O)C1C(=O)N(C(=O)NC(=O)c2ccccc2)c2ccccc21
C1COCCN1.CCn1cc(C(=O)O)c(=O)c2cc(Cl)c(Cl)cc21,CCn1cc(C(=O)O)c(=O)c2cc(Cl)c(N3CCOCC3)cc21
O=P(O)(Oc1ccccc1CBr)c1ccccc1,O=P1(c2ccccc2)OCc2ccccc21
C(=NC1CCCCC1)=NC1CCCCC1.O=C(O)c1cc(O)c2ccccc2c1O,O=C(NC1CCCCC1)NC1CCCCC1
CCCCCCCCc1ccnc(-c2ccc(C(N)=O)cc2)n1.ClCCCl,CCCCCCCCc1cnc(-c2ccc(C#N)cc2)nc1
CCOC(=O)CC(=O)OCC.CSc1ncc2c(=O)oc(=O)n(Cc3ccc4c(c3)OCO4)c2n1,CCOC(=O)c1c(O)c2cnc(SC)nc2n(Cc2ccc3c(c2)OCO3)c1=O
CC#CBr.FC(F)(F)c1cc2ccccc2[nH]1,C#CCn1c(C(F)(F)F)cc2ccccc21
CC(C)N.N#Cc1c(F)cccc1S(=O)(=O)Cl,CC(C)NS(=O)(=O)c1cccc(F)c1C#N
CC(=O)Cl.CC(=O)OC(C)=O.COc1ccc(C(O)C(CO)[N+](=O)[O-])cc1OC,COc1ccc(C(OC(C)=O)C(COC(C)=O)[N+](=O)[O-])cc1OC
CC(C)N1CCC(Nc2ccc(Cl)cc2)CC1.O=C(Cl)Cc1ccc(Cl)c(Cl)c1,CC(C)N1CCC(N(C(=O)Cc2ccc(Cl)c(Cl)c2)c2ccc(Cl)cc2)CC1
C1CCOC1.CC(=O)c1ccc2ccccc2c1.CCOC(=O)c1ccc(CP(=O)(OCC)OCC)cc1,CCOC(=O)c1ccc(C(C)=Cc2ccc3ccccc3c2)cc1
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
Brc1ccccc1.CCOc1ccc(NC(C)=O)c(OCC)c1,CCOc1ccc(Nc2ccccc2)c(OCC)c1
Cc1ccc(N)c2c1CC(C)O2.O=N[O-],Cc1ccc(NN)c2c1CC(C)O2
CCCNN.Cc1ccc(C=C2CSCC(=Cc3ccc(C)cc3)C2=O)cc1,CCCN1NC(c2ccc(C)cc2)C2=C1C(=Cc1ccc(C)cc1)CSC2
CCOC(=O)C(N)C(=O)OCC.O=C(O)CI,CCOC(=O)C(NC(=O)CI)C(=O)OCC
CN(C)CCCNC(=O)c1ccc(/C=C/c2ccc3c(=O)[nH]ncc3c2)cc1.CN(C)CCCO,CN(C)CCCOC(=O)c1ccc(/C=C/c2ccc3c(=O)[nH]ncc3c2)cc1
Cc1ccc(S(=O)(=O)O)cc1.O.O,CC(C)=Cc1ccc(C(C)C(=O)O)cc1
CI.CN1Cc2c(C#CC(C)(C)O)ncn2-c2ccccc2C1=O,COC(C)(C)C#Cc1ncn2c1CN(C)C(=O)c1ccccc1-2
CS(=O)(=O)Cl.OCCCl,CS(=O)(=O)CS(=O)(=O)OCCCl
CC(C)(C)OC(=O)N[C@@H](CCC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)O.CCN(CC)CC.CCOC(C)=O.C[C@@H](OCc1ccccc1)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](COCc1ccccc1)C(=O)ON1C(=O)CCC1=O,C[C@@H](OCc1ccccc1)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@@H](CCC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)O
CC(C)Cc1ccccc1.O=C1CCC(=O)N1Br,CC(C)Cc1ccc(Br)cc1
CC=O.COc1cc(N)cc2c1NC(=O)CC2,COc1cc(C(C)=O)cc2c1NC(=O)CC2
O=C(O)c1ccccc1C(=O)c1ccccc1.O=S(Cl)Cl,O=C1OC(Cl)(c2ccccc2)c2ccccc21
O=C(O)CCC(=O)c1ccc(-c2ccc(Cl)cc2Cl)cc1,O=C(O)CCC(O)c1ccc(-c2ccc(Cl)cc2Cl)cc1
CC(=O)O.Cc1c(N)cccc1Cl,CC(=O)Nc1cccc(Cl)c1C
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Nc1ccc(CCO)cc1,CC(C)(C)OC(=O)Nc1ccc(CCO)cc1
CC1([C@H]2CC[C@H]3[C@@H]4CC[C@H]5CC(=O)C(=CO)C[C@]5(C)[C@H]4C(=O)C[C@]23C)OCCO1,C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H](C5(C)OCCO5)[C@@]4(C)CC(=O)[C@@H]32)CC1=O
CC(=O)Nc1nccs1.CC(Cl)c1nc2c(F)cccc2c(=O)o1,CC(Cl)C(=O)Nc1c(F)cccc1C(=O)CC(=O)Nc1nccs1
CCCc1cccc(-c2nc(C)cc(O)n2)n1.O=P(Cl)(Cl)Cl,CCCc1cccc(-c2nc(C)cc(Cl)n2)n1
O=C(OCCl)C(C(F)(F)F)C(F)(F)F,C=C(C(F)(F)F)C(F)(F)F
CCOC=C(C(=O)OCC)C(=O)OCC.Nc1ccc(F)c(Cl)c1,CCOC(=O)c1c[nH]c2cc(Cl)c(F)cc2c1=O
CC(=O)Oc1c(Br)cc(C(C)O)cc1Br,C=Cc1cc(Br)c(O)c(Br)c1
CCC(C)=CCCC(C)=O,CCC(C)=CCCC(C)O
COc1cc2cc(C(=O)O)c(C(=O)O)nc2cc1OC,O=C(O)c1cc2cc(O)c(O)cc2nc1C(=O)O
CC(I)C(=O)[O-].CCCCCCCCCCCCCO,CCCCCCCCCCCCCOC(C)C(=O)O
COC(=O)c1ccc(O)c(C(C)=O)c1.Cc1ccc(OC(C)C)c(C(=O)Cl)c1,COC(=O)c1ccc(OC(=O)c2cc(C)ccc2OC(C)C)c(C(C)=O)c1
CC(=O)CC(C)C.CCCCN(CCCC)CCCC.N[C@@H](Cc1c[nH]cn1)C(=O)O.O,CC(=O)NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O
CC(C)=O.CC(C)CCl.Nc1ccccc1C(F)(F)F,CC(C)C(=O)Nc1ccccc1C(F)(F)F
Br[C@@H]1CCCC[C@H]1Br.CCOC(=O)CC(=O)OCC,CCOC(=O)C(C(=O)OCC)C1C=CCCC1
O=C(O)C=Cc1cccc([N+](=O)[O-])c1,Nc1cccc(CCC(=O)O)c1
O=C(Cl)CCN(C(=O)Cl)c1cccc(Cl)c1,O=C1CCN(C(=O)Cl)c2cc(Cl)ccc21
CCOC(=O)c1cn2c(n1)CNc1ccccc1-2.O=CO,CCOC(=O)c1cn2c(n1)C(C=O)Nc1ccccc1-2
CC[O+](CC)CC.O=C1NCc2c[nH]c3cccc1c23,CCOC1=NCc2c[nH]c3cccc1c23
CC(C)N=C=O.CCCOc1ccc(N)cc1C1=NC(=O)C2=NN=NC2=N1,CCCOc1ccc(NC(=O)NC(C)C)cc1C1=NC(=O)C2=NN=NC2=N1
CC(C)COC(=O)CC1CO1.O=C1CNC2(CCCCC2)N1,NC(=O)CN1CC(O)CC1=O
CC/C(=C\c1ccc(OC2(C(=O)O)CCC2)c(Cl)c1Cl)[N+](=O)[O-].NCCC(=O)O,CC/C(=C\c1ccc(OC2(C(=O)NCCC(=O)O)CCC2)c(Cl)c1Cl)[N+](=O)[O-]
CC(=O)Nc1ccc([N+](=O)[O-])cc1-c1cc([N+](=O)[O-])ccc1NC(C)=O,Nc1ccc([N+](=O)[O-])cc1-c1cc([N+](=O)[O-])ccc1N
CCOC(=O)CC(NS(=O)(=O)c1ccc(C)cc1)c1cccnc1,Cc1ccc(S(=O)(=O)NC(CCO)c2cccnc2)cc1
CC(Nc1ccc(Cl)cc1)c1cccnc1.CN(C)S(=O)(=O)Cl,CC(c1cccnc1)N(c1ccc(Cl)cc1)S(=O)(=O)N(C)C
CC(C)(C)CC(=O)O.CC(N)(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1.Oc1nc2ccccc2s1,CC(C)C(C)C(=O)NC(C)(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1
CC(C=O)COC(C)(C)C,CC(CO)COC(C)(C)C
CNC(=O)N1C2=NC3(CCCC3)N(C)C(=O)N2c2ccccc21,CN1C(=O)n2c(nc3ccccc32)NC12CCCC2
CN(C)c1ccccc1CBr.Sc1nc2cscc2[nH]1,CN(C)c1ccccc1CSc1nc2cscc2[nH]1
C=O.CCOP([O-])OCC.NCC(=O)O,O=C(O)CNCP(=O)(O)O
C#CCn1nnnc1SCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(NC(=O)Cc3ccccc3)[C@H]2S(=O)C1,C#CCn1nnnc1SCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(NC(=O)Cc3ccccc3)[C@H]2SC1
COc1ccc(CN)cc1.O=C1CCc2cc(N3CCOCC3)ccc2N1,COc1ccc(CN2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1
C1CNCCN1.O=C(c1ccccc1)C(OCCCl)c1ccccc1,O=C(c1ccccc1)C(OCCN1CCNCC1)c1ccccc1
CCOC(=O)CC(=O)CCl.O=Cc1cccc2ccccc12,CCOC(=O)C(C(=O)CCl)=C1C=Cc2ccccc2C1
C=CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC#N)c3csc(NC=O)n3)[C@H]2SC1,C=CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC#N)c3csc(N)n3)[C@H]2SC1
COCCO.Cc1ccc(CCl)cc1.Oc1c(Br)c(Br)c(Br)c(Br)c1Br,Cc1ccc(C(OC(c2ccc(C)cc2)c2c(Br)c(Br)c(Br)c(Br)c2Br)c2c(Br)c(Br)c(Br)c(Br)c2Br)cc1
Cc1cc(C)c(N2CCC2=O)cc1N.O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1cc(C)c(N2CCC2=O)cc1NS(=O)(=O)C(F)(F)F
COc1ccc(C2C(C)(C)C2(Cl)Cl)cc1,CC1(C)C(c2ccc(O)cc2)C1(Cl)Cl
O=C(O)c1ccc(-c2ccc(S(=O)(=O)N3CCCC(CO)C3)cc2)[nH]c1=O.O=C(ON1C(=O)CCC1=O)c1ccc(-c2ccc(S(=O)(=O)N(CCO)CCO)cc2)[nH]c1=O,O=C(ON1C(=O)CCC1=O)c1ccc(-c2ccc(S(=O)(=O)N3CCCC(CO)C3)cc2)[nH]c1=O
Nc1ncc(Cl)s1.O=C(Cl)Cl,O=C=Nc1ncc(Cl)s1
O=C1Nc2cccc(Cl)c2C1=O.O=S(=O)(Cl)Cl,O=C1Nc2ccc(Cl)c(Cl)c2C1=O
C=CCCCCCCCC.CCCCP(CCCC)CCCC,CCCCCCCCC=CCCCCCCCC
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1Cl.OCCO,O=[N+]([O-])c1cc([N+](=O)[O-])c(OCCO)cc1Cl
O=[N+]([O-])c1cc2c(cc1NCCCO)OCO2,COc1cc(NCCCO)c([N+](=O)[O-])cc1O
CC(=O)OCOCOC(C)=O.Oc1ccc(Cl)cc1,Clc1ccc(OCOCOc2ccc(Cl)cc2)cc1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCOc2ccc(CCOC3CCCCO3)cc2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCOc2ccc(CCO)cc2)C1c1cccc([N+](=O)[O-])c1
CC(C)C=O.CCC(=O)Cl.ClC(Cl)Cl,CCC(=O)OC(Cl)C(C)C
CC(C)(C)c1cc(O)n2ncnc2n1.O=P(Cl)(Cl)Cl,CC(C)(C)c1cc(Cl)n2ncnc2n1
O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C(Cl)Cl)CS[C@H]12.c1cn[nH]c1,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3cccn3)CS[C@H]12
CCOC(=O)Cc1c(-c2ccc(Cl)cc2)nn(-c2ccccc2)c1Cl,O=C(O)Cc1c(-c2ccc(Cl)cc2)nn(-c2ccccc2)c1Cl
Brc1ccccc1.O=C(CCl)c1ccc(Cl)cc1Cl,OC(CCl)(c1ccccc1)c1ccc(Cl)cc1Cl
O=Cc1c(C(F)(F)F)[nH]c2ccccc12,OCc1c(C(F)(F)F)[nH]c2ccccc12
NC1C(=O)N2C(C(=O)O)=C(CS/C=C\c3cccnc3)CS[C@H]12.Nc1nc(C(=NOC2CSC2)C(=O)O)cs1,Nc1nc(C(=NOC2CSC2)C(=O)NC2C(=O)N3C(C(=O)O)=C(CS/C=C\c4cccnc4)CS[C@H]23)cs1
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1
CCCCCCCC1CO1.NCCCN,CCCCCCCC(O)CNCCCNCC(O)CCCCCCC
COc1ccc(C=O)cc1OC.O=C1CNC(=O)N1,COc1ccc(C=C2NC(=O)NC2=O)cc1OC
NN.O=C/C(Cl)=C(/Cl)C(=O)O,O=c1[nH]ncc(Cl)c1Cl
CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCCCCCC)CC(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)O.C[C@@H](O)[C@H](N)C(=O)O,CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCCCCCC)CC(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)O)[C@@H](C)O
COc1cccc(C(=O)Cl)c1.COc1ccccc1C.ClCC(Cl)(Cl)Cl,COc1ccc(C(=O)c2ccc(C)c(OC)c2)cc1
Cc1cccc([N+](=O)[O-])c1Br.O=C1CCC(=O)N1Br,O=[N+]([O-])c1cccc(CBr)c1Br
O=C(c1ccc(F)cc1F)C1CCNCC1,O=C(c1ccc(F)cc1F)C1CCNCC1
C1CNCCN1.[O-][N+]1=C(c2ccccc2)C2=NCCN2c2cc(F)ccc21,[O-][N+]1=C(c2ccccc2)C2=NCCN2c2cc(N3CCNCC3)ccc21
CCC(Br)C(=O)c1ccc2sc(=O)n(C)c2c1.Nc1ccccn1,CCc1c(-c2ccc3sc(=O)n(C)c3c2)nc2ccccn12
Cc1ccc(SCCCCOc2ccc3c(c2)C(C)(C)OC(=O)N3)cc1.OO,Cc1ccc(S(=O)CCCCOc2ccc3c(c2)C(C)(C)OC(=O)N3)cc1
C[Si](C)(C)Cl.Fc1ccc(-c2ccoc2-c2ccc(F)cc2)cc1,C[Si](C)(C)c1cc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)o1
CC(=O)O.NNc1nnc(Cl)c2c1C1CCC2C1,Cc1nnc2c3c(c(Cl)nn12)C1CCC3C1
CCN(Cc1cc(C(=O)OCCCN2CCN(CCO)CC2)cc(Br)c1N)C1CCCCC1.O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CCN(Cc1cc(C(=O)OCCCN2CCN(CCOC(=O)Cc3ccccc3Nc3c(Cl)cccc3Cl)CC2)cc(Br)c1N)C1CCCCC1
COC(=O)C(SC)c1ccsc1,CSC(C(=O)O)c1ccsc1
COC(=O)C(=O)N1C(=O)[C@H](OC)[C@H]1SC(C)=O,CO[C@H]1C(=O)N[C@@H]1SC(C)=O
C#Cc1ccc(C(=O)O)cc1.CCC[CH2][SnH]([CH2]CCC)[CH2]CCC,CCC[CH2][Sn]([CH]=Cc1ccc(C(=O)[O][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC)cc1)([CH2]CCC)[CH2]CCC
COc1cc(O)c(/C(=N/OC(C)=O)c2ccccc2F)c(Cl)c1,COc1cc(Cl)c2c(-c3ccccc3F)noc2c1
CCOC(=O)CCc1c(C(=O)OCC)[nH]c(CC)c1C,CCc1[nH]c(C)c(CCC(=O)O)c1C
COC(=O)CC(=O)OC.Ic1ccsc1,COC(=O)C(C(=O)OC)c1ccsc1
CC(C)(C)NCC(O)COc1ccc(C(=O)O)cc1-c1ccc(=O)[nH]n1.CCO,CCOC(=O)c1ccc(OCC(O)CNC(C)(C)C)c(-c2ccc(=O)[nH]n2)c1
Cc1c(-n2ccnc2)n(CCCCC#N)c2ccccc12.[N-]=[N+]=[N-],Cc1c(-n2ccnc2)n(CCCCc2nnn[nH]2)c2ccccc12
CCOC(=O)CC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,CCOC(=O)CC(O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1
CC(=O)OC(C)=O.CC(N)CO.CCOC(=O)CC(=O)c1cc(F)c(F)c(OC(C)=O)c1F,CCOC(=O)C(=CNC(C)CO)C(=O)c1cc(F)c(F)c(OC(C)=O)c1F
CC(=O)C(=NO)C(C)=O.CCCC(NC)C(=O)O,CCCc1nc(C)c(C(C)=O)[nH]1
FC(F)(F)c1ccc(CBr)cc1.O=C1CC(O)CC(CCc2c(O)cc(Cl)cc2Cl)O1,O=C1CC(O)CC(CCc2c(Cl)cc(Cl)cc2OCc2ccc(C(F)(F)F)cc2)O1
CCCCCCCCCCCCc1ccccc1S(=O)(=O)O.O=P(Cl)(Cl)Cl,CCCCCCCCCCCCc1ccccc1S(=O)(=O)Cl
Nc1cc(Cl)c(S(N)(=O)=O)cc1N.O=Cc1ccccc1,NS(=O)(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1Cl
CCOC(=O)CC(=O)OCC.CNC(N)=S.C[O-],CSc1nc(O)cc(=O)n1C
O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCC1CCCCC1,O=C(N[C@H](CO)Cc1ccc(O)cc1)OCC1CCCCC1
O=C(c1ccc(F)cc1)C(Cl)CCCl,O=C(c1ccc(F)cc1)C1(Cl)CC1
O=C(O)c1cnn(-c2ccccc2)c1Br.O=C(n1ccnc1)n1ccnc1,CCNC(=O)c1cnn(-c2ccccc2)c1Br
CCOC(=O)c1cnn(-c2cccc(Cl)c2Cl)c1C#N.[OH-],NC(=O)c1c(C(=O)O)cnn1-c1cccc(Cl)c1Cl
CCOC(=O)CCl.O=c1[nH]nc2ccc(Cl)nn12,CCOC(=O)Cn1nc2ccc(Cl)nn2c1=O
C1COCCN1.Nc1c(Cl)cc(C(=CC(=O)O)c2ccc(Br)cc2)cc1Cl,Nc1c(Cl)cc(C(=CC(=O)N2CCOCC2)c2ccc(Br)cc2)cc1Cl
COC(=O)CC(=O)COCC(C)n1c(C)nc(C)c1C.Cn1c(N)cc(=O)n(C)c1=O.O=Cc1ccccc1Cl,COC(=O)C1=C(COCC(C)n2c(C)nc(C)c2C)Nc2c(c(=O)n(C)c(=O)n2C)C1c1ccccc1Cl
CN(Cc1ccccc1)C(=O)Cc1ccccc1Br.Nc1c(Cl)cccc1Cl,CN(Cc1ccccc1)C(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
CCO.Nc1ccc(C(=O)O)cc1N,CCOC(=O)c1ccc(N)c(N)c1
COc1cccc(CC(C)N)c1.CS(=O)(=O)Cl,COc1cccc(CC(C)NS(C)(=O)=O)c1
CC(Br)C(=O)Br.O=c1[nH]c2ccccc2s1,CC(Br)C(=O)c1ccc2sc(=O)[nH]c2c1
CC1CC(=O)NCc2ccccc21.C[N+](C)(C)Cc1ccccc1,CC1CC(=O)N(CCC#N)Cc2ccccc21
NC(=O)NC1CCC(=O)c2sccc21,NC(=O)NC1CCC(O)c2sccc21
CC(C)(C)OC(=O)CN1CC(c2ccccc2)SCC(NC(CCc2ccccc2)C(=O)OCc2ccccc2)C1=O,O=C(O)CN1CC(c2ccccc2)SCC(NC(CCc2ccccc2)C(=O)OCc2ccccc2)C1=O
CC(=O)OCCCC=O,CC(=O)OCCCCO
C#C[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1.COS(=O)(=O)OC,C#C[C@]1(C)CCc2c(C)c(OC)c(C)c(C)c2O1
CCCCCC(O)CCCC(CCCc1ccc(C(=O)O)cc1)C(C)=O.Cc1cc[n+](C(C)(C)C)o1.O,CCCCCC(O)CCCC(CCCc1ccc(C(=O)O/C(C)=C\C(=O)NC(C)(C)C)cc1)C(C)=O
COc1c(C)cc([N+](=O)[O-])cc1C(=O)N(C)C.S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3,COc1c(C)cc([N+](=O)[O-])cc1C(=S)N(C)C
CCOP(=O)(NN(C)C(C)=O)OCC.CCOP([O-])OCC.CNNCC(=O)O,CCOP(=O)(NNCC(=O)OC)OCC
CC(O)CO.CCCCCCCCCCCCCCCCNc1ccc(C(=O)O)cc1,CCCCCCCCCCCCCCCCNc1ccc(C(=O)OCC(C)O)cc1
C=P(c1ccccc1)(c1ccccc1)c1ccccc1.COc1cccc2c1OC1C(=O)CCC3CN(CC4CC4)CCC231,COc1cccc2c1OC1C(C)CCC3CN(CC4CC4)CCC231
O=C(Cl)Cc1ccccc1F.O=S(=O)=O,O=C(Cl)C(c1ccccc1F)S(=O)(=O)O
CCCCCC.CCCN1CCC23c4cccc(OC)c4OC2C2CCC3(C1=O)C(CO)C2,CCCN1CCC23c4cccc(OC)c4OC2C2CCC3(C1=O)C(COC)C2
CC(Cl)c1ccc(Br)cc1.[O-][n+]1ccccc1S,CC(Sc1cccc[n+]1[O-])c1ccc(Br)cc1
CCC1(C)Cc2ccc(C(C)(O)C(=O)OC)cc2C1,CCC1(C)Cc2ccc(C(C)C(=O)OC)cc2C1
BrCc1cc2ccccc2c2sccc12.c1c[nH]cn1,c1ccc2c(c1)cc(Cn1ccnc1)c1ccsc12
Clc1nc2ccccc2o1.Nc1cc(C(F)(F)F)ccc1F,Fc1ccc(C(F)(F)F)cc1Nc1nc2ccccc2o1
NCCCO.O=C1CCCO1,O=C1CCCN1CCCO
CC1CCCC(N)C(=O)N1CC(=O)OC(C)(C)C,CC1CCCC(N)C(=O)N1CC(=O)O
NCc1cccc(CN)n1.O=C(CN1CCCC1=O)Oc1cc(Cl)c(Cl)cc1Cl,O=C(CN1CCCC1=O)NCc1cccc(CNC(=O)CN2CCCC2=O)n1
CC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.CC(=O)O.CCCCCCCCCCCCCCCCCCN.N#C[O-],CCCCCCCCCCCCCCCCCCN1C(=O)NC(=O)C1(C)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
Nc1cc(Br)c(Br)cc1[N+](=O)[O-],Nc1cc(Br)c(Br)cc1N
C=O.O=C(O)c1cn(-c2ccc(O)cc2)c2c(F)c(N3CCNCC3)c(F)cc2c1=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccc(O)cc4)c3c2F)CC1
COc1ccc(CBr)c(CBr)c1.[C-]#N.[C-]#N,COc1ccc(CC#N)c(CC#N)c1
CC(C)(c1ccccc1)c1ccccc1O.[OH-].c1ccccc1,CC(C)(c1ccccc1)c1ccccc1OCC1CO1
NN=C(c1ccccc1)c1cc(F)ccc1N,Nc1ccc(F)cc1Cc1ccccc1
CC(O)CCO.COC(CBr)OC,CC1CCOC(CBr)O1
COC(=O)c1cc(C(C)=O)ccc1O.O=C([O-])[O-],COC(=O)c1cc(C(C)=O)ccc1OC
BrC(c1ccccc1)(c1ccccc1)c1ccccc1.CCCC(C)(C)CC(O)/C=C/I,CCCC(C)(C)CC(/C=C/I)OC(c1ccccc1)(c1ccccc1)c1ccccc1
CC(C)(C)OC(=O)N1CCNC(=O)C1.c1ccc(SSc2ccccc2)cc1,CC(C)(C)OC(=O)N1CCNC(=O)C1Sc1ccccc1
C=CC1=C(C(=S)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)C(NC(=O)C(=NOCC(=O)OCc3ccc([N+](=O)[O-])cc3)c3csc(NC(=O)C(F)(F)F)n3)[C@H]2SC1,C=CC1=C(C(O)=S)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(NC(=O)C(F)(F)F)n3)[C@H]2SC1
CCCCC(C(=O)O)C(F)(F)F.O=C(Cl)C(=O)Cl,CCCCC(C(=O)Cl)C(F)(F)F
O=C(F)C(F)(Br)C(F)(F)Br.[Cl-],O=C(Cl)C(F)(Br)C(F)(F)Br
CC1(C)CC(c2ccccc2)c2ccc(O)cc2O1.CN(C)CCCl,CN(C)CCOc1ccc2c(c1)OC(C)(C)CC2c1ccccc1
Cc1cc(C(=O)O)c(C(=O)O)cc1Cl.Cc1ccc2c(c1)C(=O)OC2=O,Cc1ccc2c(c1Cl)C(=O)OC2=O
COC(=O)CC(C)=O.O=CC1CCCSC1,COC(=O)CC(=O)CC(O)C1CCCSC1
C[O-].Nc1cc(Cl)cc(NCCO)c1[N+](=O)[O-],COc1cc(N)c([N+](=O)[O-])c(NCCO)c1
Clc1ccc2c(c1)C(c1ccccc1)=NCC=C2Br.O=C(OO)c1cccc(Cl)c1,[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2C(Br)=CC1
N#CCCc1ccc(C(=O)O)cc1.O=S(Cl)Cl,N#CCCc1ccc(C(=O)Cl)cc1
BrCCCc1cccnc1.CC(C)c1ccc2nc3ccc(C(=O)O)cc3c(=O)n2c1,CC(C)c1ccc2nc3ccc(C(=O)OCCCc4cccnc4)cc3c(=O)n2c1
O=S(=O)(c1ccccc1)N1CCC(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)CC1,O=S(=O)(c1ccccc1)N1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
NCCCCCCN.O=C(O)CCCCC(=O)O,NCCCCCC(=O)O
CCN(CC)CCn1nc2c3c(c(N)ccc31)Sc1ccccc1-2.O=C1OCCN1CCCl,CCN(CC)CCn1nc2c3c(c(NCCN4CCOC4=O)ccc31)Sc1ccccc1-2
