reactants,products
CNc1cc(C)ccc1N.O=CO,Cc1ccc2ncn(C)c2c1
COCCOc1ccc2c(c1)CN(C(=O)OC(C)(C)C)C2,COCCOc1ccc2c(c1)CNC2
COc1cccc(OC)c1C1CCCC(=O)N1.FC(F)Oc1ccc(CBr)cn1,COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc(OC(F)F)nc1
CCOC(=O)[C@@H](C)Oc1cc(Cl)nc(SCc2cccc(F)c2F)n1.NS(=O)(=O)N1CCC1,CCOC(=O)[C@@H](C)Oc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1
CC(C)(C)c1cc(N)n(-c2cn(CCOC3CCCCO3)cn2)n1.O=C(Cl)OCC(Cl)(Cl)Cl,CC(C)(C)c1cc(NC(=O)OCC(Cl)(Cl)Cl)n(-c2cn(CCOC3CCCCO3)cn2)n1
Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2C1CCNCC1.O=C1COC1,Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2C1CCN(C2COC2)CC1
Cc1ccc(Oc2cccc(C=O)c2)cc1.N[C@H]1CCCc2ccccc21,Cc1ccc(Oc2cccc(CN[C@H]3CCCc4ccccc43)c2)cc1
CC(=O)NC1CCNCC1.CC1CCc2c(Br)c(F)cc3c(=O)c(C(=O)O)cn1c23,CC(=O)NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2CCC4C)CC1
NC(=O)c1ccc(Nc2nc(Cl)nc3[nH]cnc23)cc1.N[C@H]1CC[C@H](N)CC1,NC(=O)c1ccc(Nc2nc(N[C@@H]3CC[C@@H](N)CC3)nc3[nH]cnc23)cc1
COc1ccc(CNc2ncnc3ccc(B4OC(C)(C)C(C)(C)O4)cc23)c(OC)c1.O=C(NCc1ccc(F)c(F)c1)c1cccnc1NCc1cccc(Br)c1,COc1ccc(CNc2ncnc3ccc(-c4cccc(CNc5ncccc5C(=O)NCc5ccc(F)c(F)c5)c4)cc23)c(OC)c1
CC(C)[C@H](NC(=O)C1(NC(=O)c2ccco2)CCCCC1)C(=O)O,CC(C)[C@@H](CO)NC(=O)C1(NC(=O)c2ccco2)CCCCC1
CS(=O)(=O)Nc1c(F)cc(CN)cc1C#N.O=C(O)C=Cc1ccc(C(F)(F)F)nc1Oc1ccccc1,CS(=O)(=O)Nc1c(F)cc(CNC(=O)C=Cc2ccc(C(F)(F)F)nc2Oc2ccccc2)cc1C#N
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1.C[C@H]1CC[C@H](N(C(=O)Nc2ncc(Cl)s2)C2CCNCC2)CC1,CC(=O)Nc1ccc(S(=O)(=O)N2CCC(N(C(=O)Nc3ncc(Cl)s3)[C@@H]3CC[C@@H](C)CC3)CC2)cc1
CCC(C)NC.O=C(O)c1cc2sccc2c(-c2ccccc2)n1,CCC(C)N(C)C(=O)c1cc2sccc2c(-c2ccccc2)n1
CCN(CC)CCn1nc2c3c(c(N)ccc31)Sc1cc(OC)ccc1-2,CCN(CC)CCn1nc2c3c(c(N)ccc31)Sc1cc(O)ccc1-2
CNc1nc(C=O)c(-c2ccncc2)s1.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,C=Cc1nc(NC)sc1-c1ccncc1
C=Cn1c(C)c(C)c2cnnc(Cl)c21.OCc1ccccc1,C=Cn1c(C)c(C)c2cnnc(OCc3ccccc3)c21
COC(=O)c1ccc(F)c(N)c1.O=C(O)c1cnc2cc(Br)ccn12,COC(=O)c1ccc(F)c(NC(=O)c2cnc3cc(Br)ccn23)c1
CC(C)(C)OC(=O)N1CCC(C(=O)Cl)CC1.Cc1cc(Br)c(NC(C)C)cc1C,Cc1cc(Br)c(N(C(=O)C2CCN(C(=O)OC(C)(C)C)CC2)C(C)C)cc1C
CCOC(=O)[C@H]1C[C@@H]1c1ccccc1,O=C(O)[C@H]1C[C@@H]1c1ccccc1
CNC(=O)c1ccccc1N.Cc1cnc(F)cc1I,CNC(=O)c1ccccc1Nc1cc(F)ncc1C
CC(C)CC(Cl)C(=O)Cl.Cc1cc(C)c(O)c(N)c1,Cc1cc(C)c(O)c(NC(=O)C(Cl)CC(C)C)c1
Cc1cc(C)c(CN)c(=O)[nH]1.Cc1nn(C2CC2)c2nc(Cl)cc(C(=O)O)c12,Cc1cc(C)c(CNC(=O)c2cc(Cl)nc3c2c(C)nn3C2CC2)c(=O)[nH]1
CCCCCCCCN=C=O.CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(N)nc3n2)CC1,CCCCCCCCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl
C[C@@H]1COCCN1.O=C(O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nccnc12,C[C@@H]1COCCN1C(=O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nccnc12
C[Si](C)(C)C#Cc1cncc(C(=O)N=[S@@](C)(=O)c2ccccc2)c1.O=C(O)c1cccc(I)c1,C[S@@](=O)(=NC(=O)c1cncc(C#Cc2cccc(C(=O)O)c2)c1)c1ccccc1
COc1ccc(B(O)O)cc1.O=[N+]([O-])c1cccnc1Cl,COc1ccc(-c2ncccc2[N+](=O)[O-])cc1
CNCCN(C)C.Cc1cc2ccccc2nc1Cl,Cc1cc2ccccc2nc1N(C)CCN(C)C
CCOC(=O)c1cn2cc(-c3ccc(CO)o3)ccc2n1,O=C(O)c1cn2cc(-c3ccc(CO)o3)ccc2n1
CS(=O)(=O)Nc1ccccc1CC#N,CS(=O)(=O)Nc1ccccc1CCN
CCOCOc1cc(B(O)O)cc2c1C(C)(C)CCC2(C)C.COC(=O)c1ccc2cc(C(=O)Cl)ccc2c1,CCOCOc1cc(C(=O)c2ccc3cc(C(=O)OC)ccc3c2)cc2c1C(C)(C)CCC2(C)C
CSc1ncccc1NC(=O)CCCCCBr.Sc1nc2ccccc2o1,CSc1ncccc1NC(=O)CCCCCSc1nc2ccccc2o1
CC(C)(C)OC(=O)N1CCC(OC2CCNCC2)CC1.N#Cc1ccc(Cl)nc1,CC(C)(C)OC(=O)N1CCC(OC2CCN(c3ccc(C#N)cn3)CC2)CC1
Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)cc1.O=C(O)c1cccc(C(F)(F)F)c1,O=C(Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)cc1)c1cccc(C(F)(F)F)c1
CC1(C)OB(c2ccc(C3(C#N)CCOCC3)cc2)OC1(C)C.Nc1cnc(Br)cn1,N#CC1(c2ccc(-c3cnc(N)cn3)cc2)CCOCC1
OCC1(O)CC2COCC(C1)N2Cc1ccccc1,OCC1(O)CC2COCC(C1)N2
COc1cc(Br)cc(CO)c1.[C-]#N,COc1cc(C#N)cc(CO)c1
COc1ccc(Cc2cc(Sc3c(Cl)cc([N+](=O)[O-])cc3Cl)ccc2OC)cn1,COc1ccc(Cc2cc(Sc3c(Cl)cc(N)cc3Cl)ccc2OC)cn1
CC(C)(C)OC(=O)N1CCN(c2ncc(Cc3ccccc3)cn2)CC1,c1ccc(Cc2cnc(N3CCNCC3)nc2)cc1
CCC(C)Br.OCc1ccc(Cl)cc1O,CCC(C)Oc1cc(Cl)ccc1CO
CC(C)[C@H](NC(=O)COc1cccc2ccccc12)C(=O)NC(CC(=O)OC(C)(C)C)C(O)CF,CC(C)[C@H](NC(=O)COc1cccc2ccccc12)C(=O)NC(CC(=O)OC(C)(C)C)C(=O)CF
CCSCC(O)(C(Nc1cccc2nc(C)ccc12)c1ccc(Cl)c(OC)c1F)C(F)(F)F,CCSCC(O)(C(Nc1cccc2nc(C)ccc12)c1ccc(Cl)c(O)c1F)C(F)(F)F
CCCCCCCC/C=C\CCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCC/C=C\CCCCCCCC)C(=O)OC(C)(C)C,CCCCCCCC/C=C\CCCCCCCC(=O)OCCNCCOC(=O)CCCCCCC/C=C\CCCCCCCC
CC(C)(C)OC(=O)c1ccccc1CN1CN(c2ccccc2)C2(CCN(C(=O)OCc3ccccc3)CC2)C1=O,CC(C)(C)OC(=O)c1ccccc1CN1CN(c2ccccc2)C2(CCNCC2)C1=O
CC1(C)Oc2c(c(C(O)(c3c4c(c(SC(=O)C(C)(C)C)c5c3OC(C)(C)O5)OC(C)(C)O4)c3c4c(c(SC(=O)C(C)(C)C)c5c3OC(C)(C)O5)OC(C)(C)O4)c3c(c2SC(=O)C(C)(C)C)OC(C)(C)O3)O1,CC1(C)Oc2c(c(C(c3c4c(c(SC(=O)C(C)(C)C)c5c3OC(C)(C)O5)OC(C)(C)O4)c3c4c(c(SC(=O)C(C)(C)C)c5c3OC(C)(C)O5)OC(C)(C)O4)c3c(c2SC(=O)C(C)(C)C)OC(C)(C)O3)O1
CCOC(=O)C1=C(C)NC(c2ncns2)=NC1c1ccc(F)cc1Br.O=C1CCC(=O)N1Br,CCOC(=O)C1=C(CBr)NC(c2ncns2)=NC1c1ccc(F)cc1Br
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc(C(C)(O)C3CCN(C(=O)OC(C)(C)C)C3)s2)c1,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc(C(C)(O)C3CCNC3)s2)c1
CNC1CN(C(=O)OC(C)(C)C)C1.C[C@H](N)c1nc2ccn(C)c2cc1Br,C[C@H](N)c1nc2ccn(C)c2cc1N(C)C1CN(C(=O)OC(C)(C)C)C1
CCn1cc(C(=O)O)c(=O)c2cc(Cl)c(N3CCNCC3)cc21.O=C1OC(O)c2ccccc21,CCn1cc(C(=O)O)c(=O)c2cc(Cl)c(N3CCN(C4OC(=O)c5ccccc54)CC3)cc21
CC(C)=CCCC(C)=CC=O.[CH3][Mg+],CC(C)=CCCC(C)=CC(C)O
CC(C)(C)OO.OCC=Cc1ccc(Cl)cc1,OC[C@@H]1O[C@@H]1c1ccc(Cl)cc1
CC(O[Si](C)(C)C(C)(C)C)c1oc(=O)c2ccccc2c1-c1ccccn1,CC(O)c1oc(=O)c2ccccc2c1-c1ccccn1
CCOC(=O)c1cccc(C2(C(N)=O)C(=O)N(CC(=O)N(c3ccccc3)C(C)C)c3ccccc3N(c3ccccc3)C2=O)c1,CC(C)N(C(=O)CN1C(=O)C(C(N)=O)(c2cccc(C(=O)O)c2)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)N[C@@H](C)C(C)C)cn1.O=C(OO)c1cccc(Cl)c1,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)N[C@@H](C)C(C)C)c[n+]1[O-]
CC(C)(C)OC(=O)NCCO.CS(=O)(=O)Cl,CC(C)(C)OC(=O)NCCOS(C)(=O)=O
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCC3(C)C)nc1,CC1(C)CCC(C)(C)c2cc(C#Cc3ccc(C(=O)O)cn3)ccc21
COCCOc1nc(N)c2nc(OC)n(Cc3ccc(F)cc3)c2n1,COCCOc1nc(N)c2nc(O)n(Cc3ccc(F)cc3)c2n1
Cc1nc(C(C)(C)C)ccc1/C=C/C(=O)O.Nc1ccc2cc[nH]c2c1,Cc1nc(C(C)(C)C)ccc1/C=C/C(=O)Nc1ccc2cc[nH]c2c1
CC(C)(CN)c1nc(-c2ccccc2)cs1.O=C(O)c1cccc(-c2noc(C(F)(F)F)n2)c1,CC(C)(CNC(=O)c1cccc(-c2noc(C(F)(F)F)n2)c1)c1nc(-c2ccccc2)cs1
Cc1[nH]c(C=NN=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCCCCCC(=O)O.Nc1ccccc1N,Cc1[nH]c(C=NN=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCCCCCC(=O)Nc1ccccc1N
CC1(C)OB(c2cnc(N)nc2)OC1(C)C.Cc1c(-c2cccc(OCCN3CCOCC3)c2)sc2c(N3CCOCC3)nc(Cl)nc12,Cc1c(-c2cccc(OCCN3CCOCC3)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
NC(=O)c1cnn(-c2ccc(Cl)cc2Cl)c1C(F)(F)F,N#Cc1cnn(-c2ccc(Cl)cc2Cl)c1C(F)(F)F
CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(Br)o2)C(COc2cccnc2)C1.OB(O)c1ccccc1Cl,CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)C(COc2cccnc2)C1
Cc1ncn(-c2cccc(N)c2)n1.Clc1ncnc2c(-c3cccs3)cccc12,Cc1ncn(-c2cccc(Nc3ncnc4c(-c5cccs5)cccc34)c2)n1
COc1ccc(-c2nn(C(C)c3oc4ccccc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,CC(c1oc2ccccc2c(=O)c1-c1cccc(F)c1)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21
COc1cc(C)c(C(=O)Cl)c(OC)c1OC.COc1ncc(Cl)c(C)c1Br,COc1cc(C)c(C(=O)c2c(OC)ncc(Cl)c2C)c(OC)c1OC
CCOC(=O)C(C)Oc1cc(-c2nn(C)c(C(F)(F)F)c2Cl)c(F)cc1Cl,CC(Oc1cc(-c2nn(C)c(C(F)(F)F)c2Cl)c(F)cc1Cl)C(=O)O
CN=C=O.NC(=O)C(CC1CCCC1)c1ccc(Cl)c([N+](=O)[O-])c1,CNC(=O)NC(=O)C(CC1CCCC1)c1ccc(Cl)c([N+](=O)[O-])c1
CC(C)Br.O=[N+]([O-])c1ccccc1O,CC(C)Oc1ccccc1[N+](=O)[O-]
Cc1cccc(-c2sc(C)nc2C(=O)N2C[C@@H]3CC(F)(F)C[C@@H]3[C@H]2CN)c1.O=C(O)c1cnc2ccccn12,Cc1cccc(-c2sc(C)nc2C(=O)N2C[C@@H]3CC(F)(F)C[C@@H]3[C@H]2CNC(=O)c2cnc3ccccn23)c1
CN[C@H](C)c1sc2ccccc2c1C.O=C(O)C=Cc1cnc2c(c1)COCC(=O)N2,Cc1c(C(C)N(C)C(=O)C=Cc2cnc3c(c2)COCC(=O)N3)sc2ccccc12
CC(C)OC(=O)Cl.CS(=O)(=O)c1ccc(-c2cnc(NCC3CCNCC3)nc2)cc1,CC(C)OC(=O)N1CCC(CNc2ncc(-c3ccc(S(C)(=O)=O)cc3)cn2)CC1
COCCCOc1cc(Br)ccc1C(C)=O,CCc1ccc(Br)cc1OCCCOC
CC(C)(C)OC(=O)NC(CN)c1ccccc1C(F)(F)F.O=C(O)Cn1nc(-c2ccc(Cl)cc2)n(C2CC2)c1=O,CC(C)(C)OC(=O)NC(CNC(=O)Cn1nc(-c2ccc(Cl)cc2)n(C2CC2)c1=O)c1ccccc1C(F)(F)F
CS(=O)(=O)Cl.NCCOC[C@@H]1CC(c2ccc(Br)cn2)=NO1,CS(=O)(=O)NCCOC[C@@H]1CC(c2ccc(Br)cn2)=NO1
CCOC(=O)C(OCC)n1cccc(N)c1=O.OB(O)c1ccccc1,CCOC(=O)C(OCC)n1cccc(Nc2ccccc2)c1=O
CC1(C)CCC(=O)Nc2ccc(N)cc21.CNC(=O)c1cccc(F)c1Nc1nc(Cl)ncc1Cl,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)C(C)(C)CCC(=O)N3)ncc1Cl
COCC1=C(C(=O)O)C(c2cccc(Cl)c2)NC(=O)N1.NCCCc1ccccc1,COCC1=C(C(=O)NCCCc2ccccc2)C(c2cccc(Cl)c2)NC(=O)N1
O=C(Cl)OCCOCc1ccccc1.c1ccc2[nH]c(-c3cscn3)nc2c1,O=C(OCCOCc1ccccc1)n1c(-c2cscn2)nc2ccccc21
Cc1nnc2n1-c1ccccc1NC(C)C2.Clc1ccc(I)cc1,Cc1nnc2n1-c1ccccc1N(c1ccc(Cl)cc1)C(C)C2
CCOC(=O)c1c(Br)ccnc1Cl.C[O-],CCOC(=O)c1c(OC)ccnc1Cl
Cc1cc(C(=O)O)ccc1N=C1SC[C@H](CC(C)C)N1CC(C)C.N,Cc1cc(C(N)=O)ccc1N=C1SC[C@H](CC(C)C)N1CC(C)C
CC(=O)Cn1c(COCc2ccccc2)nc(C(C)C)c1Sc1cc(Cl)cc(Cl)c1.[CH3][Mg+],CC(C)c1nc(COCc2ccccc2)n(CC(C)(C)O)c1Sc1cc(Cl)cc(Cl)c1
CCOC(=O)c1cc(Br)c(C)cc1OCC.O=C1CCC(=O)N1Br,CCOC(=O)c1cc(Br)c(CBr)cc1OCC
Fc1ncccc1I.SCc1ccccc1,Ic1cccnc1SCc1ccccc1
CS(=O)(=O)Cl.NC1(c2nc(NCc3ccccn3)c3c(-c4ccccc4)ccn3n2)CC1,CS(=O)(=O)NC1(c2nc(NCc3ccccn3)c3c(-c4ccccc4)ccn3n2)CC1
CC(C)(C)COC(=O)Cl.CCCCOc1cc(CCS(N)(=O)=O)n(Cc2ccc(Cl)cc2Cl)n1,CCCCOc1cc(CCS(=O)(=O)NC(=O)OCC(C)(C)C)n(Cc2ccc(Cl)cc2Cl)n1
COC(=O)c1cc(C2CC2)c2c(C)c(Cl)ccn2c1=O.OB(O)c1ccc(O)c(F)c1,COC(=O)c1cc(C2CC2)c2c(C)c(-c3ccc(O)c(F)c3)ccn2c1=O
COC(=O)c1ccc(OCC=O)cc1.Nc1ccc(Cl)cc1,COC(=O)c1ccc(OCCNc2ccc(Cl)cc2)cc1
NC[C@H]1O[C@@H](n2cc(CCCl)c(=O)[nH]c2=O)C[C@@H]1O.O=C(Cl)Cc1c(Cl)cccc1Cl,O=C(Cc1c(Cl)cccc1Cl)NC[C@H]1O[C@@H](n2cc(CCCl)c(=O)[nH]c2=O)C[C@@H]1O
CC(C)(C)OC(=O)N1CCC[C@H](Nc2ncc(C#N)c3sc(-c4ccc(N5CCNCC5)cc4)cc23)C1.CS(=O)(=O)Cl,CC(C)(C)OC(=O)N1CCC[C@H](Nc2ncc(C#N)c3sc(-c4ccc(N5CCN(S(C)(=O)=O)CC5)cc4)cc23)C1
COCC(=O)Cl.O=C(N[C@@H]1CCCNC1)c1c[nH]c2c(-c3c(OCC4CC4)ccc4c3OCO4)ncnc12,COCC(=O)N1CCC[C@@H](NC(=O)c2c[nH]c3c(-c4c(OCC5CC5)ccc5c4OCO5)ncnc23)C1
O=Cc1cccn1NCc1ccncc1F,OCc1cccn1NCc1ccncc1F
CN(C(=O)OCc1ccccc1)[C@@H]1CCNC1.O=C1CCC1,CN(C(=O)OCc1ccccc1)[C@@H]1CCN(C2CCC2)C1
COC(CCn1ncc2ccc(NC(=O)Cc3ccc(Oc4ccccc4)cc3)cc21)OC,O=CCCn1ncc2ccc(NC(=O)Cc3ccc(Oc4ccccc4)cc3)cc21
CCOC(=O)c1cnc2c(c(C)nn2C)c1Cl.COc1ccc(S(=O)(=O)NCc2cccnc2)cc1,CCOC(=O)c1cnc2c(c(C)nn2C)c1N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1
CCc1nn(-c2ccccc2)c2cc(N)ccc12.O=C(O)c1ccc2[nH]cnc2c1,CCc1nn(-c2ccccc2)c2cc(NC(=O)c3ccc4[nH]cnc4c3)ccc12
CCOc1cc(C(C)(C)C)ncc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)Cl.O=C(N1CCNCC1)N1CCOCC1,CCOc1cc(C(C)(C)C)ncc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(=O)N2CCOCC2)CC1
O=C(O)c1c(F)c(F)c(F)c(F)c1F.OCC(F)(F)C(F)(F)C(F)(F)C(F)F,O=C(O)c1c(F)c(F)c(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)c(F)c1F
CC(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1C.O=C1CCC(=O)N1Br,CC(=O)Oc1ccc2c(C)c(CBr)c(=O)oc2c1C
Nc1cc(F)c(F)cc1N.O=C(n1ccnc1)n1ccnc1,O=c1[nH]c2cc(F)c(F)cc2[nH]1
CC(=O)N1CCN(c2ccc(NC(=O)Cc3ccc(I)cc3)nc2)CC1.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(=O)N1CCN(c2ccc(NC(=O)Cc3ccc(B4OC(C)(C)C(C)(C)O4)cc3)nc2)CC1
COc1ccc(CC(C)=O)cc1OC,COc1ccc(CC(C)O)cc1OC
COCC(C)(C)O.O=C(Cl)Oc1ccc([N+](=O)[O-])cc1,COCC(C)(C)OC(=O)Oc1ccc([N+](=O)[O-])cc1
Cc1c(SCCCCl)ccnc1CSc1ccncc1.c1c[nH]cn1,Cc1c(SCCCn2ccnc2)ccnc1CSc1ccncc1
CC[C@H]1CCN[C@@H]1C(=O)O.CSCC[C@H](N)C(=O)OC(C)C,CC[C@H]1CCN[C@@H]1C(=O)N[C@@H](CCSC)C(=O)OC(C)C
NCc1csc2cncn12.O=CO,O=CNCc1csc2cncn12
CC(C)(C)OC(=O)NC1=N[C@](C)(c2cc(Br)cnc2F)C[C@@H](C(F)(F)F)O1.C[O-],COc1ncc(Br)cc1[C@]1(C)C[C@@H](C(F)(F)F)OC(NC(=O)OC(C)(C)C)=N1
C[Si](C)(C)CCOCCl.Nc1c(Cl)ccc2nc(-c3cc[nH]n3)ccc12,C[Si](C)(C)CCOCn1ccc(-c2ccc3c(N)c(Cl)ccc3n2)n1
COCC1NCC(C)N(Cc2ccc3c(N)ncnc3c2)C1=O.Clc1ccc2cc(CBr)ccc2c1,COC[C@H]1C(=O)N(Cc2ccc3c(N)ncnc3c2)[C@@H](C)CN1Cc1ccc2cc(Cl)ccc2c1
Cc1c(C=O)[nH]c2c1C(=O)N(CCN1CCOCC1)CCC2.O=C1Cc2c(cccc2-c2cccc(F)c2F)N1,Cc1c(C=C2C(=O)Nc3cccc(-c4cccc(F)c4F)c32)[nH]c2c1C(=O)N(CCN1CCOCC1)CCC2
CC(=O)NCc1cc([N+](=O)[O-])ccc1O.NC(=O)CCl,CC(=O)NCc1cc([N+](=O)[O-])ccc1OCC(N)=O
NC(=S)NN=C1CCN(Cc2ccccc2)CC1.O=C(CBr)c1ccc(F)cc1,Fc1ccc(-c2csc(NN=C3CCN(Cc4ccccc4)CC3)n2)cc1
COc1cc(B(O)O)ccc1C#N.C[C@@H](Oc1nc(Cl)cc2ncn(C)c12)[C@H]1CNC(=O)C1,COc1cc(-c2cc3ncn(C)c3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)ccc1C#N
C[C@@H]1CNC[C@H](C)O1.Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Br)cc2)cn1,Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(N3C[C@@H](C)O[C@@H](C)C3)cc2)cn1
CC(C)C=O.Nc1ccc(F)cc1,CC(C)CNc1ccc(F)cc1
CC(O)CCN.N#Cc1ccc2c(c1)cc(C(=O)O)n2Cc1cccc(OC(F)(F)F)c1,CC(O)CCNC(=O)c1cc2cc(C#N)ccc2n1Cc1cccc(OC(F)(F)F)c1
CC(=O)c1ccc(S(=O)(=O)Nc2cc(Br)cnc2Cl)cc1.CN,CNC(C)c1ccc(S(=O)(=O)Nc2cc(Br)cnc2Cl)cc1
CS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1.NCC(CC1CC1)c1ccc(C(F)(F)F)nc1,CS(=O)(=O)c1ccc(Cl)c(C(=O)NCC(CC2CC2)c2ccc(C(F)(F)F)nc2)c1
CN.Nc1ccc(C(=O)O)cc1Cl,CNC(=O)c1ccc(N)c(Cl)c1
BrCCCOCc1ccccc1.NCCO,OCCNCCCOCc1ccccc1
CC(C)Oc1ccc(C(=O)O)cc1.NN,CC(C)Oc1ccc(C(=O)NN)cc1
CCOC(=O)C1=C(COCC#CC(=O)OC)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CCOC(=O)C1=C(COCCCC(=O)OC)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
COc1ccccc1NC(=O)CC(=O)O.C[Si](C)(C)CCOCn1cnc(-c2cc3nccc(Oc4ccc(N)cc4F)c3s2)c1,COc1ccccc1NC(=O)CC(=O)Nc1ccc(Oc2ccnc3cc(-c4cn(COCC[Si](C)(C)C)cn4)sc23)c(F)c1
COC1=NC(C)(c2cccc(Br)c2)COC1.NCc1cccc(Cl)c1,COC1=NC(C)(c2cccc(NCc3cccc(Cl)c3)c2)COC1
CCc1cc(C(=O)OC)c(=O)n(Cc2ccc(OC)cc2OC)c1-c1ccc2c(c1)cc(CCO[Si](C)(C)C(C)(C)C)n2C,CCc1cc(C(=O)OC)c(=O)n(Cc2ccc(OC)cc2OC)c1-c1ccc2c(c1)cc(CCO)n2C
NCCCN1CCCC1=O.O=Cc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,O=C1CCCN1CCCNCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CC(C)(C)c1c[nH]c(=O)c([N+](=O)[O-])c1,CC(C)(C)c1c[nH]c(=O)c(N)c1
CCOC(=O)CC(=O)NN.COc1cccc(N=C=O)c1,CCOC(=O)CC(=O)NNC(=O)Nc1cccc(OC)c1
CS(=O)(=O)Cl.OCCc1cccc2c1CCO2,CS(=O)(=O)OCCc1cccc2c1CCO2
COC(=O)c1ccc(CCCN2C(=O)CCC2CCC(Cc2ccccc2)O[Si](C)(C)C(C)(C)C)cc1,COC(=O)c1ccc(CCCN2C(=O)CCC2CCC(O)Cc2ccccc2)cc1
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2.Nc1cc(Cl)ncn1,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2c1cc(N)ncn1
Cc1ccc(S(=O)(=O)Cl)cc1.c1csc(C2CCCN2)c1,Cc1ccc(S(=O)(=O)N2CCCC2c2cccs2)cc1
COC(OC)c1nc2c(cc1Br)CCCN2.Cc1nc[nH]n1,COC(OC)c1nc2c(cc1-n1cnc(C)n1)CCCN2
CCOC(=O)c1ccc(C)c(F)c1.O=C1CCC(=O)N1Br,CCOC(=O)c1ccc(CBr)c(F)c1
CN1C(=O)N(CC(=O)CBr)C(=O)C1(C)C.SCc1ccccc1,CN1C(=O)N(CC(=O)CSCc2ccccc2)C(=O)C1(C)C
COc1ccccc1COCCCOc1ccc([C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2OCc2ccc3c(c2)N(CCN)CCC3)cc1.CS(=O)(=O)Cl,COc1ccccc1COCCCOc1ccc([C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2OCc2ccc3c(c2)N(CCNS(C)(=O)=O)CCC3)cc1
CC1(C)COC2(CCC(O)(CC=O)CC2)OC1.NC1(c2ccc(Br)cc2)CC1,CC1(C)COC2(CCC(O)(CCNC3(c4ccc(Br)cc4)CC3)CC2)OC1
CS(=O)(=O)c1cc2nccc(Oc3ccc(N)cc3F)c2s1.O=C(Cc1ccccc1)N=C=S,CS(=O)(=O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=Cc1ccc(-c2ccc(C(CC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)[nH]2)nc1,CC(C)(C)OC(=O)n1c(-c2ccc(C=O)cn2)ccc1C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1
