reactants,products
Cc1nc(Br)ccc1F.O=C(OO)c1cccc(Cl)c1,Cc1c(F)ccc(Br)[n+]1[O-]
COc1ccc(C(C)(O[Si](C)(C)C)C(F)(F)F)c(CCOC(C)=O)c1,COc1ccc(C(C)(O)C(F)(F)F)c(CCOC(C)=O)c1
CC(C)(C)OC(=O)N1CCC[C@@H]1CO.O=[N+]([O-])c1cccc(O)c1,CC(C)(C)OC(=O)N1CCC[C@@H]1COc1cccc([N+](=O)[O-])c1
COC(=O)C(C)(CO)C(=O)c1ccc(Cl)cc1.CS(=O)(=O)Cl,COC(=O)C(C)(COS(C)(=O)=O)C(=O)c1ccc(Cl)cc1
CC1NCCc2cc(-c3ccc(F)nc3)ccc21.O=C(O)c1cc2ncc(Br)cn2n1,CC1c2ccc(-c3ccc(F)nc3)cc2CCN1C(=O)c1cc2ncc(Br)cn2n1
CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(F)c(Cl)cc2C(=O)Cl)cc1.NN,CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(F)c(Cl)cc2C(=O)NN)cc1
COC(=O)/C(I)=C\C1CCCCC1.Cc1nnnn1-c1ccc(I)cc1Cl,COC(=O)/C(=C/C1CCCCC1)c1ccc(-n2nnnc2C)c(Cl)c1
CCc1nc(C)c(C(=O)Nc2ccc(Br)cc2)o1.COC(=O)CC12CCC(c3ccc(B4OC(C)(C)C(C)(C)O4)cc3)(CC1)OC2,CCc1nc(C)c(C(=O)Nc2ccc(-c3ccc(C45CCC(CC(=O)OC)(CC4)CO5)cc3)cc2)o1
BrCc1ccccc1.O=c1ccoc(CO)c1O,O=c1ccoc(CO)c1OCc1ccccc1
COC(=O)c1ccc2cn(-c3ccc(C(F)(F)F)cc3)nc2c1,OCc1ccc2cn(-c3ccc(C(F)(F)F)cc3)nc2c1
N#Cc1cnc2ccc([N+](=O)[O-])cc2c1Nc1ccc(Sc2ccccc2)c(Cl)c1,N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Sc2ccccc2)c(Cl)c1
CC(C)(C)OC(=O)n1c(-c2cc3ccccc3[nH]c2=O)cc2cc(CO)ccc21,CC(C)(C)OC(=O)n1c(-c2cc3ccccc3[nH]c2=O)cc2cc(C=O)ccc21
CCOCc1nc2c(N)nc3cc(Br)ccc3c2n1CCCOC(C)C.O=c1cccc[nH]1,CCOCc1nc2c(N)nc3cc(-n4ccccc4=O)ccc3c2n1CCCOC(C)C
O=C(Nc1ccc2oc3c(c2c1)CCCC3)c1ccc([N+](=O)[O-])cc1,Nc1ccc(C(=O)Nc2ccc3oc4c(c3c2)CCCC4)cc1
CC(C)(C)OC(=O)N1CCN(C(=O)Nc2cccnc2)C(CO)C1,CC(C)(C)OC(=O)N1CCN2C(=O)N(c3cccnc3)CC2C1
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCN(C(=O)OC(C)(C)C)CC5)c34)cc2C)cn1,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCNCC5)c34)cc2C)cn1
CNCc1c2n(c3ccccc13)CCC2.O=C(O)/C=C/c1cnc2c(c1)CCC(=O)N2,CN(Cc1c2n(c3ccccc13)CCC2)C(=O)/C=C/c1cnc2c(c1)CCC(=O)N2
O=C(Cl)COc1ccccc1.[NH4+],NC(=O)COc1ccccc1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCCSSCCN,CC(C)(C)OC(=O)NCCSSCCN
CC(C)(C)OC(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(c2ccccc2N)CC1.N#Cc1ccccc1S(=O)(=O)Cl,CC(C)(C)OC(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(c2ccccc2NS(=O)(=O)c2ccccc2C#N)CC1
CCOC(=O)c1c(CC)nc2c(C)cc(C)nn12,CCc1nc2c(C)cc(C)nn2c1CO
Cc1cc(N)c([N+](=O)[O-])cc1C.O=C1CCCC(CCBr)O1,Cc1cc(NCCC2CCCC(=O)O2)c([N+](=O)[O-])cc1C
CCOC(=O)c1csc(NCc2ccccc2)n1,OCc1csc(NCc2ccccc2)n1
CC(C)(C)OC(=O)NCCSSCCN.COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)NCCSSCCNC(=O)OC(C)(C)C)c(C)n2C(=O)c1ccc(Cl)cc1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Clc1ccc2c(c1)NCc1ccccc1O2,CC(C)(C)OC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21
N.Nc1nc(Cl)cnc1-c1cccc(Cl)c1Cl,Nc1cnc(-c2cccc(Cl)c2Cl)c(N)n1
Cc1ccc(S(=O)(=O)NN)cc1.O=C1CCCC(=O)C1Cc1ccccc1,Cc1ccc(S(=O)(=O)NN=C2CCCC(=O)C2Cc2ccccc2)cc1
COC(=O)CBr.COc1ccc(/C=C/c2nc(-c3ccc(-c4ccccc4)cc3)c[nH]2)cc1,COC(=O)Cn1cc(-c2ccc(-c3ccccc3)cc2)nc1/C=C/c1ccc(OC)cc1
C[C@@H](CCl)CBr.Oc1cccc(Cl)c1,C[C@@H](CCl)COc1cccc(Cl)c1
Cc1cc(C)c(-n2nc(C)c3c(Cl)cc(C)nc32)c(C)c1.OC1CCOC1,Cc1cc(C)c(-n2nc(C)c3c(OC4CCOC4)cc(C)nc32)c(C)c1
O=C(O)c1cc(F)cc(Br)c1,OCc1cc(F)cc(Br)c1
CCCCCn1c(=O)n(CCCc2cccc(OC)c2)c(=O)c2[nH]c(Cl)nc21,CCCCCn1c(=O)n(CCCc2cccc(O)c2)c(=O)c2[nH]c(Cl)nc21
CCOC(=O)c1nn(-c2ccccc2)c(C(=O)Nc2ccccc2)c1CCO.CS(=O)(=O)Cl,CCOC(=O)c1nn(-c2ccccc2)c(C(=O)Nc2ccccc2)c1CCOS(C)(=O)=O
CNC(=O)Cc1ccc(Cl)c(CN(C(=O)OC(C)(C)C)C2CC2)c1,CNC(=O)Cc1ccc(Cl)c(CNC2CC2)c1
Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12.Nc1ccc(CO)cc1,Cc1cc(C(=O)Nc2ccc(CO)cc2)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12
COC(=O)c1cc(-c2ccccc2)n(Cc2ccccc2)c1Cl,OCc1cc(-c2ccccc2)n(Cc2ccccc2)c1Cl
CCCNC(=O)c1ccccc1N.Clc1ncc(Cl)c(Cl)n1,CCCNC(=O)c1ccccc1Nc1nc(Cl)ncc1Cl
CC(=O)Nc1ccc(C2=NN(C(=O)N(C)C)C(C)c3cc4c(cc32)OCO4)cc1,CC1c2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)N(C)C)OCO3
CSc1ccc(B(O)O)cc1.CSc1nc(Cl)cc(C(F)(F)F)n1,CSc1ccc(-c2cc(C(F)(F)F)nc(SC)n2)cc1
COC(=O)c1cc(N2CCOCC2)cc2c1nc(C(F)(F)F)n2Cc1cccc(Cl)c1Cl,O=C(O)c1cc(N2CCOCC2)cc2c1nc(C(F)(F)F)n2Cc1cccc(Cl)c1Cl
COC(=O)[C@H]1C[C@@H](Nc2ccc(-c3nc(-c4ccc(OC(C)C)c(Cl)c4)no3)cc2)CN1C(=O)OC(C)(C)C,CC(C)Oc1ccc(-c2noc(-c3ccc(N[C@@H]4C[C@H](C(=O)O)N(C(=O)OC(C)(C)C)C4)cc3)n2)cc1Cl
CC(C)(C)OC(=O)N[C@H]1CC[C@H](Nc2cc(-n3c(C(F)F)nc4ccccc43)nc(N3CCOCC3)n2)CC1.CC(C)CBr,CC(C)CN(c1cc(-n2c(C(F)F)nc3ccccc32)nc(N2CCOCC2)n1)[C@@H]1CC[C@@H](NC(=O)OC(C)(C)C)CC1
CCN1CCCC(=O)C1.OC1(C#Cc2cccc(Cl)c2)CCNCC1,CCN1CCCC(N2CCC(O)(C#Cc3cccc(Cl)c3)CC2)C1
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)cc1.C[C@H](O)COC(C)(C)C,C[C@@H](COC(C)(C)C)Oc1cc(C#N)cc(Oc2ccc(S(C)(=O)=O)cc2)c1
CC(C)CNN.CC(C)C[C@@H](C(=O)O)[C@H](C/C=C/c1ccccc1)C(=O)OC(C)(C)C,CC(C)CNNC(=O)[C@H](CC(C)C)[C@H](C/C=C/c1ccccc1)C(=O)OC(C)(C)C
CC(=O)O.CCCCCCCCCCCCCCCCOc1cc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)c(O)cc1C(C)(C)CC(C)(C)C,CCCCCCCCCCCCCCCCOc1cc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)c(OC(C)=O)cc1C(C)(C)CC(C)(C)C
ClCCCI.O=c1[nH]c2cc(F)ccc2o1,O=c1oc2ccc(F)cc2n1CCCCl
CC(C)(C)OC(=O)N1CCC(O)CC1.Oc1ccc2ccccc2c1,CC(C)(C)OC(=O)N1CCC(Oc2ccc3ccccc3c2)CC1
CC(=O)NCC=C1CCc2c(F)cc3nn(C)cc3c21,CC(=O)NCCC1CCc2c(F)cc3nn(C)cc3c21
COc1ncccc1B(O)O.Cc1cccc(C)c1CNc1cc(Br)cn2c(C)c(C)nc12,COc1ncccc1-c1cc(NCc2c(C)cccc2C)c2nc(C)c(C)n2c1
COc1ccc(C2CCN(c3c(C)c(C)c4c(c3C)C(O)(c3ccccc3)C(C)(C)O4)CC2)cc1OC,COc1ccc(C2CCN(c3c(C)c(C)c4c(c3C)C(c3ccccc3)C(C)(C)O4)CC2)cc1OC
Cc1c(Cl)cnc(N)c1[N+](=O)[O-],Cc1c(Cl)cnc(N)c1N
CCOC(=O)C(Cc1ccc(CC(C)(C)C)cc1)C(O)c1cccc(Cl)c1,CC(C)(C)Cc1ccc(CC(C(=O)O)C(O)c2cccc(Cl)c2)cc1
COC(=O)C(Cc1cc(C)c2[nH]ncc2c1)NC(=O)N1CCC(N2Cc3cccc(F)c3NC2=O)CC1,Cc1cc(CC(NC(=O)N2CCC(N3Cc4cccc(F)c4NC3=O)CC2)C(=O)O)cc2cn[nH]c12
COC(=O)C(C)(C)COc1cc(C)c(B2OC(C)(C)C(C)(C)O2)cn1.C[Si](C)(C)CCOCn1cc(C(F)(F)F)nc1-c1ccc(Br)cn1,COC(=O)C(C)(C)COc1cc(C)c(-c2ccc(-c3nc(C(F)(F)F)cn3COCC[Si](C)(C)C)nc2)cn1
COC(=O)c1ccc(Cc2c(C)nn(-c3ccc(Br)c(Cl)c3)c2C)cc1,Cc1nn(-c2ccc(Br)c(Cl)c2)c(C)c1Cc1ccc(C(=O)O)cc1
COC(=O)[C@@H]1Cc2cc([N+](=O)[O-])c(O)cc2CN1C(=O)OC(C)C,COC(=O)[C@@H]1Cc2cc(N)c(O)cc2CN1C(=O)OC(C)C
CS(=O)(=O)OCCc1ccc(Br)cc1.C[C@@H]1CCCN1,C[C@@H]1CCCN1CCc1ccc(Br)cc1
COC(=O)CBr.Oc1ccc(C(F)(F)F)cc1,COC(=O)COc1ccc(C(F)(F)F)cc1
CC(Br)c1nc2ccc(F)cc2nc1Cl.O=C1NC(=O)c2ccccc21,CC(c1nc2ccc(F)cc2nc1Cl)N1C(=O)c2ccccc2C1=O
Cc1[nH]cnc1CSCCN.N=C(N)Nc1nc(CSCCN=C=S)cs1,Cc1[nH]cnc1CSCCNC(=S)NCCSCc1csc(NC(=N)N)n1
CCCCCCCCCCCCCCCCCCOCCC1(COCc2ccccc2)CCC(=O)O1,CCCCCCCCCCCCCCCCCCOCCC1(CO)CCC(=O)O1
C1COCCN1.O=[N+]([O-])c1ccc(Cl)cc1CO,O=[N+]([O-])c1ccc(N2CCOCC2)cc1CO
COC(=O)c1ncc(OC)c(OC)c1OCc1ccccc1,COc1cnc(C(=O)O)c(OCc2ccccc2)c1OC
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Cc1ccc2c(n1)NCCO2,Cc1ccc2c(n1)N(C(=O)OC(C)(C)C)CCO2
CCCCOc1nc(N)c2ncn(Cc3ccc(Cl)nc3)c2n1.OCCO,CCCCOc1nc(N)c2ncn(Cc3ccc(OCCO)nc3)c2n1
C=Cc1cc(OC)c(CCC)c(OC)c1.Fc1cc(F)c(Br)c(F)c1,CCCc1c(OC)cc(C=Cc2c(F)cc(F)cc2F)cc1OC
COC(=O)C1(Oc2cccc(C=O)c2)CC1.COCCc1nc2c(N)nc3ccccc3c2n1CCCN,COCCc1nc2c(N)nc3ccccc3c2n1CCCNCc1cccc(OC2(C(=O)OC)CC2)c1
Cc1cc(C)n2nc(S(=O)(=O)Cl)nc2n1.Cc1cccc(C)c1N,Cc1cc(C)n2nc(S(=O)(=O)Nc3c(C)cccc3C)nc2n1
CC(C)(C)OC(=O)c1ccc(CCc2ccccc2)cc1N.FC(F)(F)Oc1ccc(Br)cc1,CC(C)(C)OC(=O)c1ccc(CCc2ccccc2)cc1Nc1ccc(OC(F)(F)F)cc1
Nc1cccc(O)c1.O=C(Cl)C1CCCC1,O=C(Nc1cccc(O)c1)C1CCCC1
CCOC(=O)c1cc(=O)c2cc(F)c(F)c(C#N)c2n1C1CC1.NCC12CNCC1CCO2,CCOC(=O)c1cc(=O)c2cc(F)c(N3CC4CCOC4(CN)C3)c(C#N)c2n1C1CC1
CCCCOCCOc1ccc(-c2ccc(N(C)Cc3cnn(C)c3)c(/C=C/C(=O)O)c2)cc1.CCCn1cncc1C[S@](=O)c1ccc(N)cc1,CCCCOCCOc1ccc(-c2ccc(N(C)Cc3cnn(C)c3)c(/C=C/C(=O)Nc3ccc([S@@](=O)Cc4cncn4CCC)cc3)c2)cc1
COc1ccc2c(c1)SCCc1c-2[nH]c2ccc(OC)cc12.ClCCCCCBr,COc1ccc2c(c1)SCCc1c-2n(CCCCCCl)c2ccc(OC)cc12
CCNCCN.O=c1cc(OCc2ccc(Cl)cn2)ccn1-c1ccc(F)nc1,CCNCCNc1ccc(-n2ccc(OCc3ccc(Cl)cn3)cc2=O)cn1
CC(=O)N1CC(C)(C)c2ccc(N3C(=O)NC(C)(C)C3=O)cc21.ClCc1ccnc(Cl)c1,CC(=O)N1CC(C)(C)c2ccc(N3C(=O)N(Cc4ccnc(Cl)c4)C(C)(C)C3=O)cc21
O=CN(O)[C@H](CS(=O)(=O)CC1Cc2ccccc2C1)c1cccc(NC(=O)OCc2ccccc2)c1,Nc1cccc([C@@H](CS(=O)(=O)CC2Cc3ccccc3C2)N(O)C=O)c1
CCOC[C@H]1CCCN(C[C@H]2CCCC[C@@H]2N)C1.COCCOc1ccc(C(=O)O)cc1,CCOC[C@H]1CCCN(C[C@H]2CCCC[C@@H]2NC(=O)c2ccc(OCCOC)cc2)C1
COc1cc(F)ccc1[N+](=O)[O-].F[C@@H]1CNCC[C@@H]1NCc1ccccc1,COc1cc(N2CC[C@H](NCc3ccccc3)[C@H](F)C2)ccc1[N+](=O)[O-]
COc1cc(NC(=O)C(=O)c2c(C)n(Cc3ccc(Cl)cc3)c3ccc(N(C)C(=O)OC(C)(C)C)cc23)ccn1,CNc1ccc2c(c1)c(C(=O)C(=O)Nc1ccnc(OC)c1)c(C)n2Cc1ccc(Cl)cc1
COc1cc2c(N[C@H](C)c3ccccn3)c(N)cnc2cc1-c1c(C)noc1C.O=C(O)C1CCOCC1,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(C3CCOCC3)n(C(C)c3ccccn3)c12
NS(=O)(=O)c1ccccc1.O=C(O)c1cc2nc(CCc3cccc(F)c3F)cc(O)n2n1,O=C(NS(=O)(=O)c1ccccc1)c1cc2nc(CCc3cccc(F)c3F)cc(O)n2n1
COc1nc(Cl)cc(NN=C(C)c2ccc(N(C)C)cc2)n1.OB(O)c1ccccc1,COc1nc(NN=C(C)c2ccc(N(C)C)cc2)cc(-c2ccccc2)n1
CC(C)I.CCOC(=O)/C(C)=C/c1ccc(O)cc1Oc1ncc(C(F)(F)F)cc1Cl,CCOC(=O)/C(C)=C/c1ccc(OC(C)C)cc1Oc1ncc(C(F)(F)F)cc1Cl
O=C(O)c1cccc(I)c1F,OCc1cccc(I)c1F
CCCN(CCC)CCCCNC(=O)c1cn2c(n1)CCC(CN)C2.O=Cc1ncc[nH]1,CCCN(CCC)CCCCNC(=O)c1cn2c(n1)CCC(CNCc1ncc[nH]1)C2
COC(=O)c1ccc2cc(-c3ccccc3)oc2c1,O=C(O)c1ccc2cc(-c3ccccc3)oc2c1
CN(CCOc1cc(Cl)nc(N2CCOCC2)n1)C(=O)OC(C)(C)C.NN,CN(CCOc1cc(NN)nc(N2CCOCC2)n1)C(=O)OC(C)(C)C
CCCc1cc(-c2ccc(O)cc2)c(-c2ccccc2)c(-c2cnn(Cc3ccccc3)c2)c1,CCCc1cc(-c2ccc(O)cc2)c(-c2ccccc2)c(-c2cn[nH]c2)c1
Cn1cc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)cc1C(=O)O.NCc1ccc(C2CCC3(CC2)OCCO3)cc1,Cn1cc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)cc1C(=O)NCc1ccc(C2CCC3(CC2)OCCO3)cc1
COc1ccc(OC)cc1.O=C(Cl)c1ccccc1CBr,COc1ccc(OC)c(C(=O)c2ccccc2CBr)c1
CC(C)(C)OC(=O)N1CCN(C(=O)OCc2ccccc2)C[C@H]1CCOS(C)(=O)=O.CCOC(=O)c1cc(C)[nH]n1,CCOC(=O)c1cc(C)n(CC[C@@H]2CN(C(=O)OCc3ccccc3)CCN2C(=O)OC(C)(C)C)n1
C=CCBr.C=CCN(CC=C)CCC(c1ccccc1)c1cc(C)ccc1O,C=CC[N+](CC=C)(CC=C)CCC(c1ccccc1)c1cc(C)ccc1O
CC(CCc1ccccc1F)CC(C(=O)C(C)(C)C)n1cncn1,CC(CCc1ccccc1F)CC(C(O)C(C)(C)C)n1cncn1
N#Cc1cc(Cl)ccc1F.O=C(CCOc1ccc(F)cc1)N1CCNCC1,N#Cc1cc(Cl)ccc1N1CCN(C(=O)CCOc2ccc(F)cc2)CC1
COc1cc(OC)c2c(=O)[nH]c(-c3ccc(OCCNC(C)C)c(-c4ccc(SC)cc4)n3)nc2c1.O=S([O-])OO,COc1cc(OC)c2c(=O)[nH]c(-c3ccc(OCCNC(C)C)c(-c4ccc(S(C)=O)cc4)n3)nc2c1
CCc1cc(Br)c2ncccc2c1.OB(O)c1ccc(Cl)c(Cl)c1,CCc1cc(-c2ccc(Cl)c(Cl)c2)c2ncccc2c1
CCc1c(-c2cn(-c3cc(C(=O)OC)ccc3C)cn2)cnn1-c1ccccc1.Cc1c(N)cc(C(C)(C)C)cc1NS(C)(=O)=O,CCc1c(-c2cn(-c3cc(C(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4C)ccc3C)cn2)cnn1-c1ccccc1
CI.O=[N+]([O-])c1ccc(N2CCNCC2)cc1,CN1CCN(c2ccc([N+](=O)[O-])cc2)CC1
COCCOCCBr.NS(=O)(=O)c1ccc(N[C@@H]2CCNC2)c([N+](=O)[O-])c1,COCCOCCN1CC[C@@H](Nc2ccc(S(N)(=O)=O)cc2[N+](=O)[O-])C1
COc1cc(N)cc(OC)c1OC.Clc1cccc(Oc2cncc(Cl)n2)c1,COc1cc(Nc2cncc(Oc3cccc(Cl)c3)n2)cc(OC)c1OC
CC(C)(c1ccc(Cl)cc1)c1cccnc1COS(C)(=O)=O.Cc1cnc(CNCCCCN(C(=O)OC(C)(C)C)C2CC2)c(C)c1,Cc1cnc(CN(CCCCN(C(=O)OC(C)(C)C)C2CC2)Cc2ncccc2C(C)(C)c2ccc(Cl)cc2)c(C)c1
CC1CCc2c(Cl)c(F)cc3c(=O)c(C(=O)O)cn1c23.CN1CCNCC1,CC1CCc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
CC1(c2cccc(Cn3ccc([N+](=O)[O-])n3)n2)OCCO1,CC1(c2cccc(Cn3ccc(N)n3)n2)OCCO1
C#CCBr.O=C1CNC(=O)N1,C#CCN1C(=O)CNC1=O
C1COCCN1.O=c1c2c[nH]c3cc(F)c(F)cc3c-2nn1-c1ccsc1,O=c1c2c[nH]c3cc(N4CCOCC4)c(F)cc3c-2nn1-c1ccsc1
CCOC(=O)c1cc(C#N)c(N2CC(C(=O)O)C2)nc1C(F)F.NS(=O)(=O)Cc1ccc(F)cc1Cl,CCOC(=O)c1cc(C#N)c(N2CC(C(=O)NS(=O)(=O)Cc3ccc(F)cc3Cl)C2)nc1C(F)F
CN(C)CCCOc1ccccc1CC(=O)O.O[C@H]1CCC(c2ccccc2)(c2ccccc2)[C@@H]2CNC[C@@H]21,CN(C)CCCOc1ccccc1CC(=O)N1C[C@H]2[C@@H](C1)C(c1ccccc1)(c1ccccc1)CC[C@@H]2O
CC(C)(C)OC(=O)NCCCN(CCCCN(CCCN(CCCN1C(=O)c2ccccc2C1=O)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,CC(C)(C)OC(=O)NCCCN(CCCCN(CCCN(CCCN)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C
CCC(O)C1COC(C)(C)N1C(=O)OC(C)(C)C,CCC(=O)C1COC(C)(C)N1C(=O)OC(C)(C)C
CC1(C)CC(=O)CC(C)(C)C1.O=C(c1ccc(Br)cc1)c1ccc(O)c(Cl)c1,CC1(C)CC(=C(c2ccc(Br)cc2)c2ccc(O)c(Cl)c2)CC(C)(C)C1
CCc1c(F)ccc(C#N)c1Cl.C[C@H](O)[C@@H](N)C(=O)O,CCc1c(N[C@@H](C(=O)O)[C@H](C)O)ccc(C#N)c1Cl
CC1(C)OCC(C(O)CN)O1.O=C(O)c1cc(F)ccc1S(=O)(=O)NC(F)(F)F,CC1(C)OCC(C(O)CNC(=O)c2cc(F)ccc2S(=O)(=O)NC(F)(F)F)O1
Cc1ccc(S(=O)(=O)Cl)cc1.N[C@H](c1cccc(OCc2ccccc2)c1)[C@H](N)c1cccc(OCc2ccccc2)c1,Cc1ccc(S(=O)(=O)N[C@H](c2cccc(OCc3ccccc3)c2)[C@H](N)c2cccc(OCc3ccccc3)c2)cc1
O=[N+]([O-])c1cc(F)cc(Br)c1.Oc1ccc(F)cc1F,O=[N+]([O-])c1cc(Br)cc(Oc2ccc(F)cc2F)c1
Fc1ccc(OC[C@H]2CCC[C@H](OC(CCCl)c3ccc(F)cc3)O2)cc1.c1c[nH]cn1,Fc1ccc(OC[C@H]2CCC[C@H](OC(CCn3ccnc3)c3ccc(F)cc3)O2)cc1
Cc1cc(Br)cc(Br)c1.N#[C][Cu],Cc1cc(Br)cc(C#N)c1
COc1ccc(CCCCO)cc1.Cc1ccc(S(=O)(=O)Cl)cc1,COc1ccc(CCCCOS(=O)(=O)c2ccc(C)cc2)cc1
COC(=O)c1ccc2nc(-c3ccc(F)cc3)c(N3CCCc4ccc(F)cc43)nc2c1,O=C(O)c1ccc2nc(-c3ccc(F)cc3)c(N3CCCc4ccc(F)cc43)nc2c1
CN(Cc1cn(S(=O)(=O)c2ccco2)c(-c2cccnc2F)c1F)C(=O)OC(C)(C)C,CNCc1cn(S(=O)(=O)c2ccco2)c(-c2cccnc2F)c1F
CCOC(=O)C(CC(C)=O)C(=O)c1ccccc1.CS(=O)(=O)c1cccc(N)c1,CCOC(=O)c1cc(C)n(-c2cccc(S(C)(=O)=O)c2)c1-c1ccccc1
CC(C)(C)OC(=O)N1OCC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1CCON1
CC(C)(C)c1cc(CCC(=O)O)cc(C(C)(C)C)c1O.CCCCCCCCCCCCCCCCCC(=O)NCCCO,CCCCCCCCCCCCCCCCCC(=O)NCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
O=[N+]([O-])c1cccc(/C=C/c2ccc3ccccc3n2)c1,Nc1cccc(/C=C/c2ccc3ccccc3n2)c1
CSc1nc(Cl)c(C=O)c(Cl)n1.NO,CSc1nc(Cl)c(C=NO)c(Cl)n1
Cc1cc(C=O)cc(C)c1O.FC(F)(F)c1ccc(CBr)cc1,Cc1cc(C=O)cc(C)c1OCc1ccc(C(F)(F)F)cc1
CC1NCCc2c(-c3cnn(C)c3)cccc21.O=C(O)c1cc2ncc(Br)cn2n1,CC1c2cccc(-c3cnn(C)c3)c2CCN1C(=O)c1cc2ncc(Br)cn2n1
COc1ccc(-c2c(-c3ccccc3)oc3ccnc(NCC(C)(C)COCC(=O)OC(C)(C)C)c23)cc1,COc1ccc(-c2c(-c3ccccc3)oc3ccnc(NCC(C)(C)COCC(=O)O)c23)cc1
CC(C)C[C@H](Nc1conc1-c1ccc(N2CCN(C(=O)OC(C)(C)C)CC2)cc1)C(=O)O.N#CCN,CC(C)C[C@H](Nc1conc1-c1ccc(N2CCN(C(=O)OC(C)(C)C)CC2)cc1)C(=O)NCC#N
CCC1(O)CCC(NC(=O)OC(C)(C)C)CC1,CCC1(O)CCC(N)CC1
CCOC(=O)Cc1csc(Nc2cc(Sc3ccccc3)ccn2)n1,OCCc1csc(Nc2cc(Sc3ccccc3)ccn2)n1
Nc1ccc(Br)cc1.OB(O)c1cccc(OC(F)(F)F)c1,Nc1ccc(-c2cccc(OC(F)(F)F)c2)cc1
Brc1ccccc1.Cc1ccc(N)cc1C,Cc1ccc(Nc2ccccc2)cc1C
Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc31)CN(C(=O)OC(C)(C)C)CC2,Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc31)CNCC2
Cc1ccnc2c1C(=O)CC(c1ccsc1Br)C2.N=C(N)NN,Cc1ccnc2c1C(=NNC(=N)N)CC(c1ccsc1Br)C2
CCOc1cc2nc(-c3cccc(C(F)(F)F)c3)c(CN3CCC(N4CCOCC4)CC3)c(C(=O)OC)c2cc1S(C)(=O)=O,CCOc1cc2nc(-c3cccc(C(F)(F)F)c3)c(CN3CCC(N4CCOCC4)CC3)c(C(=O)O)c2cc1S(C)(=O)=O
CCC(C)Br.O=C(NOCc1ccccc1)Nc1ccccc1,CCC(C)N(OCc1ccccc1)C(=O)Nc1ccccc1
CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3ncc(Br)n4ncnc34)cc2)C(=O)C1,O=C1CNCCN1c1ccc(Nc2ncc(Br)n3ncnc23)cc1
Nc1cccc2c1CC(O)CC2.O=C(Cl)Oc1ccccc1,O=C(Nc1cccc2c1CC(O)CC2)Oc1ccccc1
O=Cc1cc(Br)cs1.OCCO,Brc1csc(C2OCCO2)c1
COCCl.Cc1cc(O)c(C(C)(C)C)cc1F,COCOc1cc(C)c(F)cc1C(C)(C)C
C#Cc1cccc(C)c1.COCCn1ncc(-n2cc(I)nc2C)cc1=O,COCCn1ncc(-n2cc(C#Cc3cccc(C)c3)nc2C)cc1=O
O=[N+]([O-])c1ccccc1Cl.c1ccc2[nH]ccc2c1,O=[N+]([O-])c1ccccc1-n1ccc2ccccc21
COC(=O)CCn1c(=O)n2n(c1=O)C(C(=O)O)C=CC2,O=C(O)CCn1c(=O)n2n(c1=O)C(C(=O)O)C=CC2
Fc1cc(I)c(Cl)cn1.N[C@H]1CC[C@H](N)CC1,N[C@@H]1CC[C@@H](Nc2cc(I)c(Cl)cn2)CC1
